# Team 0: Quantum Bluff, Team 1: LeTeam
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
248,Pre-Flop,0,425,-425,RAISE,2,"['3d', '9d']","['5d', 'Ah']","['3s', 'As']",,,1,1
248,Pre-Flop,1,425,-425,FOLD,0,"['3d', '9d']","['5d', 'Ah']","['3s', 'As']",,,2,2
249,Pre-Flop,1,427,-427,FOLD,0,"['4d', 'Ah']","['7h', '2s']","['8d', 'Ad']",,,1,1
250,Pre-Flop,0,428,-428,RAISE,2,"['2s', 'Ah']","['3d', '8d']","['4d', '9d']",,,1,1
250,Pre-Flop,1,428,-428,FOLD,0,"['2s', 'Ah']","['3d', '8d']","['4d', '9d']",,,2,2
251,Pre-Flop,1,430,-430,FOLD,0,"['9d', '7d']","['7h', '4h']","['Ad', '6s']",,,1,1
252,Pre-Flop,0,431,-431,RAISE,2,"['7s', 'Ah']","['6d', 'Ad']","['4s', '9s']",,,1,1
252,Pre-Flop,1,431,-431,FOLD,0,"['7s', 'Ah']","['6d', 'Ad']","['4s', '9s']",,,2,2
253,Pre-Flop,1,433,-433,FOLD,0,"['4h', '2s']","['7h', 'As']","['5s', '3d']",,,1,1
254,Pre-Flop,0,434,-434,RAISE,2,"['5d', '8d']","['2d', '3d']","['Ad', '9s']",,,1,1
254,Pre-Flop,1,434,-434,FOLD,0,"['5d', '8d']","['2d', '3d']","['Ad', '9s']",,,2,2
255,Pre-Flop,1,436,-436,FOLD,0,"['As', '5h']","['7s', '8h']","['Ah', '2s']",,,1,1
256,Pre-Flop,0,437,-437,RAISE,2,"['4d', '9s']","['As', '6h']","['5d', '6s']",,,1,1
256,Pre-Flop,1,437,-437,FOLD,0,"['4d', '9s']","['As', '6h']","['5d', '6s']",,,2,2
257,Pre-Flop,1,439,-439,FOLD,0,"['5h', '2s']","['4h', '6d']","['4d', '9s']",,,1,1
258,Pre-Flop,0,440,-440,RAISE,2,"['8d', '3s']","['5d', '7s']","['9s', '2d']",,,1,1
258,Pre-Flop,1,440,-440,FOLD,0,"['8d', '3s']","['5d', '7s']","['9s', '2d']",,,2,2
259,Pre-Flop,1,442,-442,RAISE,98,"['2h', '3s']","['Ad', '9d']","['6s', '2s']",,,1,1
259,Pre-Flop,0,442,-442,FOLD,0,"['2h', '3s']","['Ad', '9d']","['6s', '2s']",,,2,2
260,Pre-Flop,0,440,-440,RAISE,2,"['5s', '8s']","['5h', '7s']","['7h', '9h']",,,1,1
260,Pre-Flop,1,440,-440,FOLD,0,"['5s', '8s']","['5h', '7s']","['7h', '9h']",,,2,2
261,Pre-Flop,1,442,-442,FOLD,0,"['3h', 'Ad']","['3d', '7h']","['7d', 'As']",,,1,1
262,Pre-Flop,0,443,-443,RAISE,2,"['5d', '3h']","['As', 'Ah']","['3s', '3d']",,,1,1
262,Pre-Flop,1,443,-443,CALL,0,"['5d', '3h']","['As', 'Ah']","['3s', '3d']",,,2,2
262,Flop,0,443,-443,RAISE,6,"['5d', '3h']","['As', 'Ah']","['3s', '3d', '9d']",,,4,4
262,Flop,1,443,-443,CALL,0,"['5d', '3h']","['As', 'Ah']","['3s', '3d', '9d']",,,4,4
262,Turn,0,443,-443,RAISE,20,"['5d', '3h']","['As', 'Ah']","['3s', '3d', '9d', '8h']",,,10,10
262,Turn,1,443,-443,CALL,0,"['5d', '3h']","['As', 'Ah']","['3s', '3d', '9d', '8h']",,,10,10
262,River,0,443,-443,RAISE,70,"['5d', '3h']","['As', 'Ah']","['3s', '3d', '9d', '8h', '4h']",,,30,30
262,River,1,443,-443,CALL,0,"['5d', '3h']","['As', 'Ah']","['3s', '3d', '9d', '8h', '4h']",,,30,30
263,Pre-Flop,1,543,-543,FOLD,0,"['Ad', '7h']","['9d', 'As']","['4h', '3h']",,,1,1
264,Pre-Flop,0,544,-544,RAISE,2,"['5d', '3d']","['7d', '8s']","['2d', '5h']",,,1,1
264,Pre-Flop,1,544,-544,FOLD,0,"['5d', '3d']","['7d', '8s']","['2d', '5h']",,,2,2
265,Pre-Flop,1,546,-546,FOLD,0,"['9s', '6d']","['8h', '4d']","['5d', '9d']",,,1,1
266,Pre-Flop,0,547,-547,RAISE,2,"['8s', '6h']","['9d', '3d']","['9s', '7d']",,,1,1
266,Pre-Flop,1,547,-547,FOLD,0,"['8s', '6h']","['9d', '3d']","['9s', '7d']",,,2,2
267,Pre-Flop,1,549,-549,FOLD,0,"['7h', '7d']","['4d', '8d']","['6s', '4h']",,,1,1
268,Pre-Flop,0,550,-550,RAISE,2,"['4d', '5h']","['5s', '8h']","['Ah', '6h']",,,1,1
268,Pre-Flop,1,550,-550,FOLD,0,"['4d', '5h']","['5s', '8h']","['Ah', '6h']",,,2,2
269,Pre-Flop,1,552,-552,FOLD,0,"['5h', '3h']","['6h', '4h']","['2d', '9s']",,,1,1
270,Pre-Flop,0,553,-553,RAISE,2,"['3h', 'Ah']","['7s', '8d']","['6d', '5s']",,,1,1
270,Pre-Flop,1,553,-553,FOLD,0,"['3h', 'Ah']","['7s', '8d']","['6d', '5s']",,,2,2
271,Pre-Flop,1,555,-555,FOLD,0,"['4h', '8d']","['5s', '4s']","['9d', '9h']",,,1,1
272,Pre-Flop,0,556,-556,RAISE,2,"['As', '6d']","['2s', '7s']","['8d', '6h']",,,1,1
272,Pre-Flop,1,556,-556,FOLD,0,"['As', '6d']","['2s', '7s']","['8d', '6h']",,,2,2
273,Pre-Flop,1,558,-558,FOLD,0,"['8s', '4s']","['4d', '5d']","['7d', '8h']",,,1,1
274,Pre-Flop,0,559,-559,RAISE,2,"['5s', '6s']","['5h', 'Ad']","['Ah', '9s']",,,1,1
274,Pre-Flop,1,559,-559,FOLD,0,"['5s', '6s']","['5h', 'Ad']","['Ah', '9s']",,,2,2
275,Pre-Flop,1,561,-561,FOLD,0,"['3s', '5s']","['9s', '4s']","['5d', '6d']",,,1,1
276,Pre-Flop,0,562,-562,RAISE,2,"['8h', '4s']","['8s', '2h']","['2d', '4h']",,,1,1
276,Pre-Flop,1,562,-562,FOLD,0,"['8h', '4s']","['8s', '2h']","['2d', '4h']",,,2,2
277,Pre-Flop,1,564,-564,FOLD,0,"['5h', '9h']","['6d', '2h']","['5s', 'Ad']",,,1,1
278,Pre-Flop,0,565,-565,RAISE,2,"['9h', '7d']","['8d', '4d']","['2h', '6h']",,,1,1
278,Pre-Flop,1,565,-565,FOLD,0,"['9h', '7d']","['8d', '4d']","['2h', '6h']",,,2,2
279,Pre-Flop,1,567,-567,FOLD,0,"['7d', '9d']","['9s', '6h']","['5s', 'Ah']",,,1,1
280,Pre-Flop,0,568,-568,RAISE,2,"['9s', '2d']","['7h', '9h']","['4h', '7d']",,,1,1
280,Pre-Flop,1,568,-568,FOLD,0,"['9s', '2d']","['7h', '9h']","['4h', '7d']",,,2,2
281,Pre-Flop,1,570,-570,FOLD,0,"['7s', '7d']","['6h', '6d']","['3s', 'Ah']",,,1,1
282,Pre-Flop,0,571,-571,RAISE,2,"['7d', '3s']","['9s', '4d']","['8s', '2s']",,,1,1
282,Pre-Flop,1,571,-571,FOLD,0,"['7d', '3s']","['9s', '4d']","['8s', '2s']",,,2,2
283,Pre-Flop,1,573,-573,FOLD,0,"['4h', '5h']","['2d', '6d']","['8h', 'Ad']",,,1,1
284,Pre-Flop,0,574,-574,RAISE,2,"['7d', '3h']","['8s', '6d']","['As', '4d']",,,1,1
284,Pre-Flop,1,574,-574,FOLD,0,"['7d', '3h']","['8s', '6d']","['As', '4d']",,,2,2
285,Pre-Flop,1,576,-576,FOLD,0,"['3s', '9h']","['3h', '6h']","['8s', '9d']",,,1,1
286,Pre-Flop,0,577,-577,RAISE,2,"['6h', '9s']","['8d', '3h']","['4h', '6d']",,,1,1
286,Pre-Flop,1,577,-577,FOLD,0,"['6h', '9s']","['8d', '3h']","['4h', '6d']",,,2,2
287,Pre-Flop,1,579,-579,FOLD,0,"['5d', '7h']","['3s', '6s']","['5h', '4h']",,,1,1
288,Pre-Flop,0,580,-580,RAISE,2,"['Ad', '5d']","['9h', '4h']","['4s', '7s']",,,1,1
288,Pre-Flop,1,580,-580,FOLD,0,"['Ad', '5d']","['9h', '4h']","['4s', '7s']",,,2,2
289,Pre-Flop,1,582,-582,FOLD,0,"['Ah', '9h']","['2d', '9d']","['5h', '3s']",,,1,1
290,Pre-Flop,0,583,-583,RAISE,2,"['5h', '3s']","['8s', '6s']","['6d', '7s']",,,1,1
290,Pre-Flop,1,583,-583,FOLD,0,"['5h', '3s']","['8s', '6s']","['6d', '7s']",,,2,2
291,Pre-Flop,1,585,-585,FOLD,0,"['4s', '2s']","['3s', '9s']","['7d', '8d']",,,1,1
292,Pre-Flop,0,586,-586,RAISE,2,"['8d', 'Ad']","['3h', '4h']","['4s', '9h']",,,1,1
292,Pre-Flop,1,586,-586,FOLD,0,"['8d', 'Ad']","['3h', '4h']","['4s', '9h']",,,2,2
293,Pre-Flop,1,588,-588,RAISE,98,"['2s', '7s']","['8d', '8h']","['5d', '5h']",,,1,1
293,Pre-Flop,0,588,-588,FOLD,0,"['2s', '7s']","['8d', '8h']","['5d', '5h']",,,2,2
294,Pre-Flop,0,586,-586,RAISE,2,"['8h', '7h']","['5s', '3d']","['9h', '6s']",,,1,1
294,Pre-Flop,1,586,-586,FOLD,0,"['8h', '7h']","['5s', '3d']","['9h', '6s']",,,2,2
295,Pre-Flop,1,588,-588,RAISE,98,"['9d', 'Ah']","['7s', '7h']","['3h', '8h']",,,1,1
295,Pre-Flop,0,588,-588,CALL,0,"['9d', 'Ah']","['7s', '7h']","['3h', '8h']",,,2,2
295,Flop,1,588,-588,CHECK,0,"['9d', 'Ah']","['7s', '7h']","['3h', '8h', '2s']",,,100,100
295,Flop,0,588,-588,CHECK,0,"['9d', 'Ah']","['7s', '7h']","['3h', '8h', '2s']",,,100,100
295,Turn,1,588,-588,CHECK,0,"['9d', 'Ah']","['7s', '7h']","['3h', '8h', '2s', '2d']",,,100,100
295,Turn,0,588,-588,CHECK,0,"['9d', 'Ah']","['7s', '7h']","['3h', '8h', '2s', '2d']",,,100,100
295,River,1,588,-588,CHECK,0,"['9d', 'Ah']","['7s', '7h']","['3h', '8h', '2s', '2d', '5h']",,,100,100
295,River,0,588,-588,CHECK,0,"['9d', 'Ah']","['7s', '7h']","['3h', '8h', '2s', '2d', '5h']",,,100,100
296,Pre-Flop,0,488,-488,RAISE,2,"['6s', '7s']","['3s', 'Ah']","['2s', '4h']",,,1,1
296,Pre-Flop,1,488,-488,FOLD,0,"['6s', '7s']","['3s', 'Ah']","['2s', '4h']",,,2,2
297,Pre-Flop,1,490,-490,FOLD,0,"['Ad', '2s']","['2d', '6h']","['7s', '8d']",,,1,1
298,Pre-Flop,0,491,-491,RAISE,2,"['Ad', '7d']","['3d', '6d']","['5s', '9h']",,,1,1
298,Pre-Flop,1,491,-491,FOLD,0,"['Ad', '7d']","['3d', '6d']","['5s', '9h']",,,2,2
299,Pre-Flop,1,493,-493,FOLD,0,"['9h', '6s']","['2h', '9s']","['8d', 'As']",,,1,1
300,Pre-Flop,0,494,-494,FOLD,0,"['2s', '3s']","['5d', '5h']","['9d', '3d']",,,1,1
301,Pre-Flop,1,493,-493,FOLD,0,"['6d', '8d']","['6s', '9s']","['8s', '4h']",,,1,1
302,Pre-Flop,0,494,-494,FOLD,0,"['2s', '2h']","['4d', 'Ad']","['As', '8s']",,,1,1
303,Pre-Flop,1,493,-493,FOLD,0,"['2d', '7s']","['3s', '3d']","['7d', '9d']",,,1,1
304,Pre-Flop,0,494,-494,FOLD,0,"['2d', '5h']","['2h', '8d']","['Ad', '9h']",,,1,1
305,Pre-Flop,1,493,-493,FOLD,0,"['9s', '5d']","['7s', '6d']","['8s', 'As']",,,1,1
306,Pre-Flop,0,494,-494,RAISE,2,"['9h', 'As']","['5h', 'Ah']","['5s', 'Ad']",,,1,1
306,Pre-Flop,1,494,-494,FOLD,0,"['9h', 'As']","['5h', 'Ah']","['5s', 'Ad']",,,2,2
307,Pre-Flop,1,496,-496,FOLD,0,"['9s', '5d']","['7h', '4h']","['Ad', '5s']",,,1,1
308,Pre-Flop,0,497,-497,RAISE,2,"['As', '5h']","['6s', '8d']","['8h', '3d']",,,1,1
308,Pre-Flop,1,497,-497,FOLD,0,"['As', '5h']","['6s', '8d']","['8h', '3d']",,,2,2
309,Pre-Flop,1,499,-499,FOLD,0,"['As', '5d']","['9d', '4h']","['6h', '4d']",,,1,1
310,Pre-Flop,0,500,-500,RAISE,2,"['9s', '7h']","['6h', '2d']","['As', '4d']",,,1,1
310,Pre-Flop,1,500,-500,FOLD,0,"['9s', '7h']","['6h', '2d']","['As', '4d']",,,2,2
311,Pre-Flop,1,502,-502,FOLD,0,"['4h', '2h']","['7d', '4s']","['6h', '7s']",,,1,1
312,Pre-Flop,0,503,-503,RAISE,2,"['6s', 'As']","['Ah', '5s']","['8h', '2s']",,,1,1
312,Pre-Flop,1,503,-503,FOLD,0,"['6s', 'As']","['Ah', '5s']","['8h', '2s']",,,2,2
313,Pre-Flop,1,505,-505,FOLD,0,"['3h', '2d']","['3d', '6s']","['8d', '4h']",,,1,1
314,Pre-Flop,0,506,-506,RAISE,2,"['8s', '7d']","['4s', '8d']","['6s', '3h']",,,1,1
314,Pre-Flop,1,506,-506,FOLD,0,"['8s', '7d']","['4s', '8d']","['6s', '3h']",,,2,2
315,Pre-Flop,1,508,-508,FOLD,0,"['8s', '9d']","['5h', 'Ad']","['8h', '8d']",,,1,1
316,Pre-Flop,0,509,-509,RAISE,2,"['6d', '5d']","['8d', 'Ah']","['4d', 'Ad']",,,1,1
316,Pre-Flop,1,509,-509,FOLD,0,"['6d', '5d']","['8d', 'Ah']","['4d', 'Ad']",,,2,2
317,Pre-Flop,1,511,-511,FOLD,0,"['5s', '3s']","['4s', '9d']","['6h', '7s']",,,1,1
318,Pre-Flop,0,512,-512,RAISE,2,"['4d', '5s']","['9h', '7d']","['8h', '3h']",,,1,1
318,Pre-Flop,1,512,-512,FOLD,0,"['4d', '5s']","['9h', '7d']","['8h', '3h']",,,2,2
319,Pre-Flop,1,514,-514,FOLD,0,"['3s', '6h']","['7d', '2h']","['5d', '7s']",,,1,1
320,Pre-Flop,0,515,-515,FOLD,0,"['2h', '6d']","['2d', 'Ad']","['8d', '8s']",,,1,1
321,Pre-Flop,1,514,-514,FOLD,0,"['5h', '6s']","['7h', '3h']","['2d', '9h']",,,1,1
322,Pre-Flop,0,515,-515,RAISE,2,"['9d', '6d']","['3s', '5s']","['5d', '9h']",,,1,1
322,Pre-Flop,1,515,-515,FOLD,0,"['9d', '6d']","['3s', '5s']","['5d', '9h']",,,2,2
323,Pre-Flop,1,517,-517,FOLD,0,"['6h', '9h']","['2d', '3d']","['2h', 'As']",,,1,1
324,Pre-Flop,0,518,-518,RAISE,2,"['As', '4d']","['3h', '5s']","['3d', '2d']",,,1,1
324,Pre-Flop,1,518,-518,FOLD,0,"['As', '4d']","['3h', '5s']","['3d', '2d']",,,2,2
325,Pre-Flop,1,520,-520,FOLD,0,"['3s', '9s']","['Ad', '5d']","['8s', '7s']",,,1,1
326,Pre-Flop,0,521,-521,FOLD,0,"['7s', '2d']","['2h', '6h']","['3h', '5s']",,,1,1
327,Pre-Flop,1,520,-520,FOLD,0,"['9d', '3d']","['9h', '5h']","['7h', 'As']",,,1,1
328,Pre-Flop,0,521,-521,FOLD,0,"['3h', '2h']","['Ah', '8h']","['9s', '7d']",,,1,1
329,Pre-Flop,1,520,-520,FOLD,0,"['2h', '8d']","['2d', '8h']","['6s', '6h']",,,1,1
330,Pre-Flop,0,521,-521,RAISE,2,"['3d', '7h']","['8s', '5d']","['Ad', '4s']",,,1,1
330,Pre-Flop,1,521,-521,FOLD,0,"['3d', '7h']","['8s', '5d']","['Ad', '4s']",,,2,2
331,Pre-Flop,1,523,-523,FOLD,0,"['2d', '7s']","['4s', '9s']","['3s', '5h']",,,1,1
332,Pre-Flop,0,524,-524,RAISE,2,"['8d', '5s']","['6s', 'Ad']","['4h', '7s']",,,1,1
332,Pre-Flop,1,524,-524,FOLD,0,"['8d', '5s']","['6s', 'Ad']","['4h', '7s']",,,2,2
333,Pre-Flop,1,526,-526,FOLD,0,"['6h', 'Ad']","['7d', '2d']","['6d', '9h']",,,1,1
334,Pre-Flop,0,527,-527,RAISE,2,"['5h', '9d']","['Ah', '3s']","['5d', '3h']",,,1,1
334,Pre-Flop,1,527,-527,FOLD,0,"['5h', '9d']","['Ah', '3s']","['5d', '3h']",,,2,2
335,Pre-Flop,1,529,-529,FOLD,0,"['6s', '2h']","['9s', '3h']","['9h', '5s']",,,1,1
336,Pre-Flop,0,530,-530,RAISE,2,"['7h', '7d']","['2h', '2d']","['6h', '3h']",,,1,1
336,Pre-Flop,1,530,-530,FOLD,0,"['7h', '7d']","['2h', '2d']","['6h', '3h']",,,2,2
337,Pre-Flop,1,532,-532,FOLD,0,"['2s', '3h']","['5h', '6h']","['3d', '8h']",,,1,1
338,Pre-Flop,0,533,-533,RAISE,2,"['2h', '9d']","['8s', '4d']","['3h', '8d']",,,1,1
338,Pre-Flop,1,533,-533,FOLD,0,"['2h', '9d']","['8s', '4d']","['3h', '8d']",,,2,2
339,Pre-Flop,1,535,-535,FOLD,0,"['Ad', '9s']","['6h', '5s']","['9d', '8d']",,,1,1
340,Pre-Flop,0,536,-536,RAISE,2,"['5s', '9s']","['5d', '6d']","['7d', '3s']",,,1,1
340,Pre-Flop,1,536,-536,FOLD,0,"['5s', '9s']","['5d', '6d']","['7d', '3s']",,,2,2
341,Pre-Flop,1,538,-538,FOLD,0,"['9h', '8d']","['7d', '8h']","['7s', '3h']",,,1,1
342,Pre-Flop,0,539,-539,CALL,0,"['9h', '9d']","['4s', '6h']","['3s', '7h']",,,1,1
342,Pre-Flop,1,539,-539,CHECK,0,"['9h', '9d']","['4s', '6h']","['3s', '7h']",,,2,2
342,Flop,0,539,-539,RAISE,2,"['9h', '9d']","['4s', '6h']","['3s', '7h', '2d']",,,2,2
342,Flop,1,539,-539,FOLD,0,"['9h', '9d']","['4s', '6h']","['3s', '7h', '2d']",,,2,2
343,Pre-Flop,1,541,-541,FOLD,0,"['2h', '5s']","['9h', '5h']","['4d', '6d']",,,1,1
344,Pre-Flop,0,542,-542,RAISE,2,"['7h', '7d']","['5d', '9s']","['2s', '7s']",,,1,1
344,Pre-Flop,1,542,-542,FOLD,0,"['7h', '7d']","['5d', '9s']","['2s', '7s']",,,2,2
345,Pre-Flop,1,544,-544,FOLD,0,"['4h', '4s']","['9d', '2s']","['Ah', '2h']",,,1,1
346,Pre-Flop,0,545,-545,RAISE,2,"['6h', '4d']","['2s', '4s']","['3d', '9h']",,,1,1
346,Pre-Flop,1,545,-545,FOLD,0,"['6h', '4d']","['2s', '4s']","['3d', '9h']",,,2,2
347,Pre-Flop,1,547,-547,FOLD,0,"['7s', '8s']","['5s', '2s']","['8d', '5d']",,,1,1
348,Pre-Flop,0,548,-548,RAISE,2,"['9d', '8d']","['4h', '8s']","['5h', '2d']",,,1,1
348,Pre-Flop,1,548,-548,FOLD,0,"['9d', '8d']","['4h', '8s']","['5h', '2d']",,,2,2
349,Pre-Flop,1,550,-550,FOLD,0,"['6d', '9d']","['6h', '4h']","['4s', '9h']",,,1,1
350,Pre-Flop,0,551,-551,RAISE,2,"['Ah', '2h']","['2d', '7h']","['3h', '3d']",,,1,1
350,Pre-Flop,1,551,-551,FOLD,0,"['Ah', '2h']","['2d', '7h']","['3h', '3d']",,,2,2
351,Pre-Flop,1,553,-553,FOLD,0,"['7s', '3h']","['5s', '7d']","['6d', '3s']",,,1,1
352,Pre-Flop,0,554,-554,RAISE,2,"['4h', '8h']","['Ah', '7h']","['Ad', '4s']",,,1,1
352,Pre-Flop,1,554,-554,CALL,0,"['4h', '8h']","['Ah', '7h']","['Ad', '4s']",,,2,2
352,Flop,0,554,-554,RAISE,4,"['4h', '8h']","['Ah', '7h']","['Ad', '4s', '8d']",,,4,4
352,Flop,1,554,-554,CALL,0,"['4h', '8h']","['Ah', '7h']","['Ad', '4s', '8d']",,,4,4
352,Turn,0,554,-554,RAISE,16,"['4h', '8h']","['Ah', '7h']","['Ad', '4s', '8d', '4d']",,,8,8
352,Turn,1,554,-554,CALL,0,"['4h', '8h']","['Ah', '7h']","['Ad', '4s', '8d', '4d']",,,8,8
352,River,0,554,-554,RAISE,76,"['4h', '8h']","['Ah', '7h']","['Ad', '4s', '8d', '4d', '6h']",,,24,24
352,River,1,554,-554,CALL,0,"['4h', '8h']","['Ah', '7h']","['Ad', '4s', '8d', '4d', '6h']",,,24,24
353,Pre-Flop,1,654,-654,FOLD,0,"['3s', '6h']","['9s', '5d']","['5s', 'Ad']",,,1,1
354,Pre-Flop,0,655,-655,RAISE,2,"['6h', '6d']","['5h', '2d']","['2h', '9d']",,,1,1
354,Pre-Flop,1,655,-655,FOLD,0,"['6h', '6d']","['5h', '2d']","['2h', '9d']",,,2,2
355,Pre-Flop,1,657,-657,FOLD,0,"['8s', '4h']","['2d', '6s']","['4s', '9d']",,,1,1
356,Pre-Flop,0,658,-658,RAISE,2,"['5d', '6d']","['2d', '4d']","['4h', '2s']",,,1,1
356,Pre-Flop,1,658,-658,FOLD,0,"['5d', '6d']","['2d', '4d']","['4h', '2s']",,,2,2
357,Pre-Flop,1,660,-660,FOLD,0,"['6s', '8d']","['3h', '5d']","['5s', '2s']",,,1,1
358,Pre-Flop,0,661,-661,FOLD,0,"['5s', '2d']","['7d', '4h']","['2h', '8h']",,,1,1
359,Pre-Flop,1,660,-660,FOLD,0,"['2d', '9h']","['7d', 'Ah']","['9d', '5h']",,,1,1
360,Pre-Flop,0,661,-661,RAISE,2,"['6h', '3h']","['9h', '3s']","['7d', '4h']",,,1,1
360,Pre-Flop,1,661,-661,FOLD,0,"['6h', '3h']","['9h', '3s']","['7d', '4h']",,,2,2
361,Pre-Flop,1,663,-663,FOLD,0,"['6s', 'As']","['3s', '5d']","['8s', '9d']",,,1,1
362,Pre-Flop,0,664,-664,RAISE,2,"['2h', '8s']","['5d', '7s']","['8h', '9s']",,,1,1
362,Pre-Flop,1,664,-664,FOLD,0,"['2h', '8s']","['5d', '7s']","['8h', '9s']",,,2,2
363,Pre-Flop,1,666,-666,FOLD,0,"['8s', '8d']","['6h', '3h']","['Ad', '8h']",,,1,1
364,Pre-Flop,0,667,-667,FOLD,0,"['7d', '2h']","['7h', '4s']","['6h', '8d']",,,1,1
365,Pre-Flop,1,666,-666,FOLD,0,"['7s', '2h']","['6d', '6s']","['As', '8s']",,,1,1
366,Pre-Flop,0,667,-667,RAISE,2,"['6s', '8h']","['Ah', '2d']","['7s', '7d']",,,1,1
366,Pre-Flop,1,667,-667,FOLD,0,"['6s', '8h']","['Ah', '2d']","['7s', '7d']",,,2,2
367,Pre-Flop,1,669,-669,FOLD,0,"['8d', 'As']","['6s', '8h']","['3s', '7h']",,,1,1
368,Pre-Flop,0,670,-670,RAISE,2,"['2s', 'As']","['8s', '4s']","['5d', '4h']",,,1,1
368,Pre-Flop,1,670,-670,FOLD,0,"['2s', 'As']","['8s', '4s']","['5d', '4h']",,,2,2
369,Pre-Flop,1,672,-672,FOLD,0,"['As', '9h']","['3d', '3s']","['6d', '4h']",,,1,1
370,Pre-Flop,0,673,-673,RAISE,2,"['5d', '9s']","['6h', '4h']","['9h', '6d']",,,1,1
370,Pre-Flop,1,673,-673,FOLD,0,"['5d', '9s']","['6h', '4h']","['9h', '6d']",,,2,2
371,Pre-Flop,1,675,-675,FOLD,0,"['3s', '6s']","['As', '7h']","['5d', 'Ad']",,,1,1
372,Pre-Flop,0,676,-676,RAISE,2,"['6h', '4s']","['Ah', '8s']","['7d', '9h']",,,1,1
372,Pre-Flop,1,676,-676,FOLD,0,"['6h', '4s']","['Ah', '8s']","['7d', '9h']",,,2,2
373,Pre-Flop,1,678,-678,FOLD,0,"['5d', '6h']","['9h', '3s']","['8h', '4d']",,,1,1
374,Pre-Flop,0,679,-679,RAISE,2,"['9h', '4h']","['7s', '8h']","['2d', '5d']",,,1,1
374,Pre-Flop,1,679,-679,FOLD,0,"['9h', '4h']","['7s', '8h']","['2d', '5d']",,,2,2
375,Pre-Flop,1,681,-681,FOLD,0,"['9h', '6d']","['8h', '2h']","['Ah', '2s']",,,1,1
376,Pre-Flop,0,682,-682,RAISE,2,"['4d', '2d']","['8s', '8d']","['6d', '3h']",,,1,1
376,Pre-Flop,1,682,-682,CALL,0,"['4d', '2d']","['8s', '8d']","['6d', '3h']",,,2,2
376,Flop,0,682,-682,DISCARD,0,"['4d', '2d']","['8s', '8d']","['6d', '3h', 'As']",,,4,4
376,Flop,0,682,-682,RAISE,4,"['Ad', '2d']","['8s', '8d']","['6d', '3h', 'As']",4d,,4,4
376,Flop,1,682,-682,CALL,0,"['Ad', '2d']","['8s', '8d']","['6d', '3h', 'As']",4d,,4,4
376,Turn,0,682,-682,RAISE,8,"['Ad', '2d']","['8s', '8d']","['6d', '3h', 'As', '4h']",4d,,8,8
376,Turn,1,682,-682,CALL,0,"['Ad', '2d']","['8s', '8d']","['6d', '3h', 'As', '4h']",4d,,8,8
376,River,0,682,-682,RAISE,16,"['Ad', '2d']","['8s', '8d']","['6d', '3h', 'As', '4h', '3d']",4d,,16,16
376,River,1,682,-682,CALL,0,"['Ad', '2d']","['8s', '8d']","['6d', '3h', 'As', '4h', '3d']",4d,,16,16
377,Pre-Flop,1,714,-714,FOLD,0,"['8d', '5s']","['9s', '3s']","['9d', '3h']",,,1,1
378,Pre-Flop,0,715,-715,RAISE,2,"['8d', '6s']","['5d', '7h']","['6d', 'Ad']",,,1,1
378,Pre-Flop,1,715,-715,FOLD,0,"['8d', '6s']","['5d', '7h']","['6d', 'Ad']",,,2,2
379,Pre-Flop,1,717,-717,FOLD,0,"['4h', '3d']","['2d', '9s']","['7d', '5s']",,,1,1
380,Pre-Flop,0,718,-718,RAISE,2,"['3d', '3h']","['4h', '2d']","['As', '9s']",,,1,1
380,Pre-Flop,1,718,-718,FOLD,0,"['3d', '3h']","['4h', '2d']","['As', '9s']",,,2,2
381,Pre-Flop,1,720,-720,RAISE,98,"['3h', '9s']","['9d', '9h']","['2h', 'Ad']",,,1,1
381,Pre-Flop,0,720,-720,FOLD,0,"['3h', '9s']","['9d', '9h']","['2h', 'Ad']",,,2,2
382,Pre-Flop,0,718,-718,FOLD,0,"['6d', '2s']","['8h', '5h']","['8d', 'As']",,,1,1
383,Pre-Flop,1,717,-717,FOLD,0,"['9d', '8s']","['4d', 'Ah']","['6h', '5h']",,,1,1
384,Pre-Flop,0,718,-718,RAISE,2,"['9h', '7h']","['6s', '7d']","['9s', '8d']",,,1,1
384,Pre-Flop,1,718,-718,FOLD,0,"['9h', '7h']","['6s', '7d']","['9s', '8d']",,,2,2
385,Pre-Flop,1,720,-720,FOLD,0,"['As', 'Ah']","['3s', '8h']","['8s', '7d']",,,1,1
386,Pre-Flop,0,721,-721,RAISE,2,"['5h', '5s']","['9d', '3h']","['2s', '6d']",,,1,1
386,Pre-Flop,1,721,-721,FOLD,0,"['5h', '5s']","['9d', '3h']","['2s', '6d']",,,2,2
387,Pre-Flop,1,723,-723,FOLD,0,"['As', '7h']","['5d', '6h']","['8s', '5s']",,,1,1
388,Pre-Flop,0,724,-724,RAISE,2,"['3s', '7h']","['3h', '3d']","['2h', '5s']",,,1,1
388,Pre-Flop,1,724,-724,FOLD,0,"['3s', '7h']","['3h', '3d']","['2h', '5s']",,,2,2
389,Pre-Flop,1,726,-726,FOLD,0,"['7s', '4h']","['8d', '4d']","['7h', '6s']",,,1,1
